position,driver_number,number_of_laps,dnf,dns,dsq,duration,gap_to_leader,meeting_key,session_key,points
14.0,22,16.0,False,False,False,"[82.364, 81.771, None]","[1.123, 1.084, None]",1251,9646,
15.0,18,14.0,False,False,False,"[82.011, 81.911, None]","[0.77, 1.224, None]",1251,9646,
16.0,23,9.0,False,False,False,"[82.39, None, None]","[1.149, None, None]",1251,9646,
17.0,30,10.0,False,False,False,"[82.411, None, None]","[1.17, None, None]",1251,9646,
18.0,27,10.0,False,False,False,"[82.442, None, None]","[1.201, None, None]",1251,9646,
19.0,43,9.0,False,False,False,"[82.594, None, None]","[1.353, None, None]",1251,9646,
20.0,31,10.0,False,False,False,"[82.714, None, None]","[1.473, None, None]",1251,9646,
1.0,4,16.0,False,False,False,"[81.356, 81.231, 81.012]","[0.0, 0.0, 0.0]",1251,9650,
2.0,63,16.0,False,False,False,"[82.021, 81.488, 81.075]","[0.665, 0.257, 0.063]",1251,9650,
3.0,81,16.0,False,False,False,"[82.218, 81.548, 81.171]","[0.862, 0.317, 0.159]",1251,9650,
4.0,55,19.0,False,False,False,"[81.838, 81.809, 81.281]","[0.482, 0.578, 0.269]",1251,9650,
5.0,16,18.0,False,False,False,"[82.156, 81.818, 81.308]","[0.8, 0.587, 0.296]",1251,9650,
6.0,1,21.0,False,False,False,"[82.033, 81.784, 81.315]","[0.677, 0.553, 0.303]",1251,9650,
7.0,44,19.0,False,False,False,"[82.151, 81.734, 81.474]","[0.795, 0.503, 0.462]",1251,9650,
8.0,10,19.0,False,False,False,"[82.586, 82.352, 81.978]","[1.23, 1.121, 0.966]",1251,9650,
9.0,27,15.0,False,False,False,"[82.569, 82.318, 82.088]","[1.213, 1.087, 1.076]",1251,9650,
10.0,30,20.0,False,False,False,"[82.705, 82.393, 82.577]","[1.349, 1.162, 1.565]",1251,9650,
11.0,14,12.0,False,False,False,"[82.499, 82.433, None]","[1.143, 1.202, None]",1251,9650,
12.0,23,14.0,False,False,False,"[82.705, 82.526, None]","[1.349, 1.295, None]",1251,9650,
13.0,77,13.0,False,False,False,"[82.506, 82.538, None]","[1.15, 1.307, None]",1251,9650,
14.0,18,14.0,False,False,False,"[82.522, 82.599, None]","[1.166, 1.368, None]",1251,9650,
15.0,20,14.0,False,False,False,"[82.56, 82.738, None]","[1.204, 1.507, None]",1251,9650,
16.0,11,7.0,False,False,False,"[82.718, None, None]","[1.362, None, None]",1251,9650,
17.0,22,7.0,False,False,False,"[82.722, None, None]","[1.366, None, None]",1251,9650,
18.0,31,7.0,False,False,False,"[82.906, None, None]","[1.55, None, None]",1251,9650,
19.0,24,8.0,False,False,False,"[82.948, None, None]","[1.592, None, None]",1251,9650,
20.0,43,8.0,False,False,False,"[83.423, None, None]","[2.067, None, None]",1251,9650,
1.0,81,19.0,False,False,False,1623.01,0,1251,9654,8.0
2.0,4,19.0,False,False,False,1623.146,0.136,1251,9654,7.0
3.0,63,19.0,False,False,False,1623.42,0.41,1251,9654,6.0
4.0,55,19.0,False,False,False,1624.336,1.326,1251,9654,5.0
5.0,16,19.0,False,False,False,1628.083,5.073,1251,9654,4.0
6.0,44,19.0,False,False,False,1628.66,5.65,1251,9654,3.0
7.0,27,19.0,False,False,False,1631.518,8.508,1251,9654,2.0
8.0,1,19.0,False,False,False,1633.378,10.368,1251,9654,1.0
9.0,10,19.0,False,False,False,1637.523,14.513,1251,9654,0.0
10.0,20,19.0,False,False,False,1638.495,15.485,1251,9654,0.0
11.0,14,19.0,False,False,False,1642.214,19.204,1251,9654,0.0
12.0,77,19.0,False,False,False,1646.361,23.351,1251,9654,0.0
13.0,18,19.0,False,False,False,1647.431,24.421,1251,9654,0.0
14.0,31,19.0,False,False,False,1653.389,30.379,1251,9654,0.0
15.0,23,19.0,False,False,False,1656.072,33.062,1251,9654,0.0
16.0,30,19.0,False,False,False,1657.366,34.356,1251,9654,0.0
17.0,22,19.0,False,False,False,1658.112,35.102,1251,9654,0.0
18.0,43,19.0,False,False,False,1658.649,35.639,1251,9654,0.0
19.0,24,19.0,False,False,False,1694.446,71.436,1251,9654,0.0
20.0,11,19.0,False,False,False,1697.381,74.371,1251,9654,0.0
1.0,1,57.0,False,False,False,5465.323,0,1251,9655,25.0
2.0,16,57.0,False,False,False,5471.354,6.031,1251,9655,18.0
3.0,81,57.0,False,False,False,5472.142,6.819,1251,9655,15.0
4.0,63,57.0,False,False,False,5479.427,14.104,1251,9655,12.0
5.0,10,57.0,False,False,False,5482.105,16.782,1251,9655,10.0
6.0,55,57.0,False,False,False,5482.799,17.476,1251,9655,8.0
7.0,14,57.0,False,False,False,5485.19,19.867,1251,9655,6.0
8.0,24,57.0,False,False,False,5490.683,25.36,1251,9655,4.0
9.0,20,57.0,False,False,False,5497.5,32.177,1251,9655,2.0
10.0,4,57.0,False,False,False,5501.085,35.762,1251,9655,2.0
11.0,77,57.0,False,False,False,5515.566,50.243,1251,9655,0.0
12.0,44,57.0,False,False,False,5521.445,56.122,1251,9655,0.0
13.0,22,57.0,False,False,False,5526.423,61.1,1251,9655,0.0
14.0,30,57.0,False,False,False,5527.979,62.656,1251,9655,0.0
15.0,23,56.0,False,False,False,,+1 LAP,1251,9655,0.0
,27,39.0,True,False,False,,,1251,9655,0.0
,11,38.0,True,False,False,,,1251,9655,0.0
,18,8.0,True,False,False,,,1251,9655,0.0
,43,0.0,True,False,False,,,1251,9655,0.0
,31,0.0,True,False,False,,,1251,9655,0.0
1.0,16,19.0,False,False,False,84.321,0,1252,9461,
2.0,4,25.0,False,False,False,84.542,0.221,1252,9461,
3.0,44,27.0,False,False,False,84.806,0.485,1252,9461,
4.0,63,27.0,False,False,False,85.165,0.844,1252,9461,
5.0,10,24.0,False,False,False,85.333,1.012,1252,9461,
6.0,27,23.0,False,False,False,85.373,1.052,1252,9461,
7.0,43,24.0,False,False,False,85.382,1.061,1252,9461,
8.0,20,25.0,False,False,False,85.444,1.123,1252,9461,
9.0,34,22.0,False,False,False,85.471,1.15,1252,9461,
10.0,11,26.0,False,False,False,85.483,1.162,1252,9461,
11.0,14,23.0,False,False,False,85.504,1.183,1252,9461,
12.0,30,27.0,False,False,False,85.563,1.242,1252,9461,
13.0,77,23.0,False,False,False,85.611,1.29,1252,9461,
14.0,28,19.0,False,False,False,85.874,1.553,1252,9461,
15.0,37,22.0,False,False,False,85.877,1.556,1252,9461,
16.0,24,23.0,False,False,False,85.921,1.6,1252,9461,
17.0,40,24.0,False,False,False,86.121,1.8,1252,9461,
18.0,39,22.0,False,False,False,86.179,1.858,1252,9461,
19.0,61,24.0,False,False,False,86.304,1.983,1252,9461,
20.0,46,22.0,False,False,False,86.519,2.198,1252,9461,
1.0,4,25.0,False,False,False,83.517,0,1252,9656,
2.0,81,28.0,False,False,False,83.751,0.234,1252,9656,
3.0,27,28.0,False,False,False,83.979,0.462,1252,9656,
4.0,55,28.0,False,False,False,84.099,0.582,1252,9656,
5.0,44,28.0,False,False,False,84.119,0.602,1252,9656,
6.0,16,28.0,False,False,False,84.201,0.684,1252,9656,
7.0,77,24.0,False,False,False,84.23,0.713,1252,9656,
8.0,20,25.0,False,False,False,84.235,0.718,1252,9656,
9.0,23,22.0,False,False,False,84.269,0.752,1252,9656,
10.0,22,28.0,False,False,False,84.497,0.98,1252,9656,
11.0,30,25.0,False,False,False,84.503,0.986,1252,9656,
12.0,10,27.0,False,False,False,84.517,1.0,1252,9656,
13.0,63,24.0,False,False,False,84.534,1.017,1252,9656,
14.0,11,27.0,False,False,False,84.555,1.038,1252,9656,
15.0,24,23.0,False,False,False,84.557,1.04,1252,9656,
16.0,14,25.0,False,False,False,84.574,1.057,1252,9656,
17.0,1,26.0,False,False,False,84.598,1.081,1252,9656,
18.0,18,29.0,False,False,False,84.686,1.169,1252,9656,
19.0,61,27.0,False,False,False,84.961,1.444,1252,9656,
20.0,43,10.0,False,False,False,85.265,1.748,1252,9656,
1.0,81,16.0,False,False,False,83.433,0,1252,9657,
2.0,4,15.0,False,False,False,83.626,0.193,1252,9657,
3.0,44,18.0,False,False,False,83.823,0.39,1252,9657,
4.0,1,17.0,False,False,False,83.844,0.411,1252,9657,
5.0,55,21.0,False,False,False,83.871,0.438,1252,9657,
6.0,63,18.0,False,False,False,84.075,0.642,1252,9657,
7.0,27,14.0,False,False,False,84.093,0.66,1252,9657,
8.0,20,14.0,False,False,False,84.094,0.661,1252,9657,
9.0,16,20.0,False,False,False,84.098,0.665,1252,9657,
10.0,11,17.0,False,False,False,84.283,0.85,1252,9657,
11.0,22,18.0,False,False,False,84.343,0.91,1252,9657,
12.0,23,15.0,False,False,False,84.378,0.945,1252,9657,
13.0,10,17.0,False,False,False,84.408,0.975,1252,9657,
14.0,61,17.0,False,False,False,84.434,1.001,1252,9657,
15.0,14,19.0,False,False,False,84.453,1.02,1252,9657,
16.0,77,16.0,False,False,False,84.479,1.046,1252,9657,
17.0,30,19.0,False,False,False,84.519,1.086,1252,9657,
18.0,18,20.0,False,False,False,84.531,1.098,1252,9657,
19.0,24,16.0,False,False,False,84.668,1.235,1252,9657,
20.0,43,15.0,False,False,False,84.766,1.333,1252,9657,
1.0,4,16.0,False,False,False,"[83.682, 83.098, 82.595]","[0.38, 0.113, 0.0]",1252,9658,
2.0,81,16.0,False,False,False,"[83.64, 83.199, 82.804]","[0.338, 0.214, 0.209]",1252,9658,
3.0,55,16.0,False,False,False,"[83.487, 82.985, 82.824]","[0.185, 0.0, 0.229]",1252,9658,
4.0,27,17.0,False,False,False,"[83.722, 83.04, 82.886]","[0.42, 0.055, 0.291]",1252,9658,
5.0,1,15.0,False,False,False,"[83.516, 82.998, 82.945]","[0.214, 0.013, 0.35]",1252,9658,
6.0,10,18.0,False,False,False,"[83.548, 83.086, 82.984]","[0.246, 0.101, 0.389]",1252,9658,
7.0,63,19.0,False,False,False,"[83.678, 83.283, 83.132]","[0.376, 0.298, 0.537]",1252,9658,
8.0,14,19.0,False,False,False,"[83.794, 83.268, 83.196]","[0.492, 0.283, 0.601]",1252,9658,
9.0,77,15.0,False,False,False,"[83.481, 83.341, 83.204]","[0.179, 0.356, 0.609]",1252,9658,
10.0,11,18.0,False,False,False,"[83.559, 83.379, 83.264]","[0.257, 0.394, 0.669]",1252,9658,
11.0,22,12.0,False,False,False,"[83.735, 83.419, None]","[0.433, 0.434, None]",1252,9658,
12.0,30,12.0,False,False,False,"[83.733, 83.472, None]","[0.431, 0.487, None]",1252,9658,
13.0,18,14.0,False,False,False,"[83.729, 83.784, None]","[0.427, 0.799, None]",1252,9658,
14.0,16,12.0,False,False,False,"[83.302, 83.833, None]","[0.0, 0.848, None]",1252,9658,
15.0,20,11.0,False,False,False,"[83.632, 83.877, None]","[0.33, 0.892, None]",1252,9658,
16.0,23,6.0,False,False,False,"[83.821, None, None]","[0.519, None, None]",1252,9658,
17.0,24,6.0,False,False,False,"[83.88, None, None]","[0.578, None, None]",1252,9658,
18.0,44,7.0,False,False,False,"[83.887, None, None]","[0.585, None, None]",1252,9658,
19.0,43,6.0,False,False,False,"[83.912, None, None]","[0.61, None, None]",1252,9658,
20.0,61,6.0,False,False,False,"[84.105, None, None]","[0.803, None, None]",1252,9658,
1.0,4,58.0,False,False,False,5193.291,0,1252,9662,25.0
2.0,55,58.0,False,False,False,5199.123,5.832,1252,9662,18.0
3.0,16,58.0,False,False,False,5225.219,31.928,1252,9662,15.0
4.0,44,58.0,False,False,False,5229.774,36.483,1252,9662,12.0
5.0,63,58.0,False,False,False,5230.829,37.538,1252,9662,10.0
6.0,1,58.0,False,False,False,5243.138,49.847,1252,9662,8.0
