meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1142,7775,2023-03-18T17:10:00+00:00,14.0,,CarEvent,,,,CAR 14 (ALO) SPUN AND CONTINUED AT TURN 2
1142,7775,2023-03-18T17:13:38+00:00,,,Flag,DOUBLE YELLOW,Sector,16.0,DOUBLE YELLOW IN TRACK SECTOR 16
1142,7775,2023-03-18T17:13:53+00:00,,,Flag,YELLOW,Sector,15.0,YELLOW IN TRACK SECTOR 15
1142,7775,2023-03-18T17:13:54+00:00,,,Other,,,,DRS DISABLED IN ZONE 1
1142,7775,2023-03-18T17:14:05+00:00,,,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15
1142,7775,2023-03-18T17:14:05+00:00,,,Other,,,,DRS ENABLED IN ZONE 1
1142,7775,2023-03-18T17:14:08+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1142,7775,2023-03-18T17:15:12+00:00,2.0,,CarEvent,,,,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 23
1142,7775,2023-03-18T17:15:43+00:00,,,Other,,,,CAR 31 (OCO) TIME 1:45.294 DELETED - DOUBLE YELLOW AT TURN 23
1142,7775,2023-03-18T17:15:48+00:00,,,Other,,,,CAR 10 (GAS) TIME 1:49.001 DELETED - DOUBLE YELLOW AT TURN 23
1142,7775,2023-03-18T17:15:57+00:00,,,Other,,,,CAR 16 (LEC) TIME 2:12.848 DELETED - DOUBLE YELLOW AT TURN 23
1142,7775,2023-03-18T17:16:29+00:00,,,Other,,,,CAR 27 (HUL) TIME 1:40.050 DELETED - DOUBLE YELLOW AT TURN 23
1142,7775,2023-03-18T17:16:50+00:00,,,Other,,,,CAR 55 (SAI) TIME 1:49.972 DELETED - DOUBLE YELLOW AT TURN 23
1142,7775,2023-03-18T17:18:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1142,7775,2023-03-18T17:18:12+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO)
1142,7775,2023-03-18T17:19:42+00:00,,,Flag,DOUBLE YELLOW,Sector,7.0,DOUBLE YELLOW IN TRACK SECTOR 7
1142,7775,2023-03-18T17:21:18+00:00,,,Flag,CLEAR,Sector,7.0,CLEAR IN TRACK SECTOR 7
1142,7775,2023-03-18T17:25:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1142,7775,2023-03-18T17:31:26+00:00,,,Flag,YELLOW,Sector,11.0,YELLOW IN TRACK SECTOR 11
1142,7775,2023-03-18T17:31:29+00:00,,,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1142,7775,2023-03-18T17:32:31+00:00,,,Other,,,,CAR 27 (HUL) TIME 1:29.468 DELETED - TRACK LIMITS AT TURN 27 LAP 14 20:30:16
1142,7775,2023-03-18T17:40:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1142,7775,2023-03-18T17:40:13+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 24 (ZHO)
1142,7775,2023-03-18T17:44:49+00:00,,,Other,,,,CAR 20 (MAG) TIME 1:29.517 DELETED - TRACK LIMITS AT TURN 27 LAP 17 20:40:48
1142,7775,2023-03-18T17:48:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1142,7775,2023-03-18T18:00:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1142,7775,2023-03-18T18:00:06+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA)
1142,7775,2023-03-18T18:02:48+00:00,,,Other,,,,CAR 44 (HAM) TIME 1:29.248 DELETED - TRACK LIMITS AT TURN 27 LAP 21 21:00:36
1142,7775,2023-03-18T18:04:42+00:00,,,Flag,DOUBLE YELLOW,Sector,4.0,DOUBLE YELLOW IN TRACK SECTOR 4
1142,7775,2023-03-18T18:05:31+00:00,,,Flag,YELLOW,Sector,15.0,YELLOW IN TRACK SECTOR 15
1142,7775,2023-03-18T18:05:32+00:00,,,Other,,,,DRS DISABLED IN ZONE 1
1142,7775,2023-03-18T18:06:03+00:00,,,Flag,DOUBLE YELLOW,Sector,16.0,DOUBLE YELLOW IN TRACK SECTOR 16
1142,7775,2023-03-18T18:09:09+00:00,,,Flag,CLEAR,Sector,4.0,CLEAR IN TRACK SECTOR 4
1142,7775,2023-03-18T18:09:37+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1142,7779,2023-03-19T16:10:31+00:00,,1.0,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1142,7779,2023-03-19T16:20:00+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1142,7779,2023-03-19T16:30:00+00:00,,1.0,Other,,,,PIT EXIT CLOSED
1142,7779,2023-03-19T16:45:27+00:00,,1.0,Other,,,,RISK OF RAIN FOR F1 RACE IS 0%
1142,7779,2023-03-19T16:57:03+00:00,,1.0,Drs,,,,DRS DISABLED
1142,7779,2023-03-19T17:03:50+00:00,,1.0,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1142,7779,2023-03-19T17:04:28+00:00,,1.0,Other,,,,INCIDENT INVOLVING CAR 14 (ALO) NOTED - INCORRECT STARTING LOCATION
1142,7779,2023-03-19T17:05:30+00:00,,2.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1142,7779,2023-03-19T17:05:33+00:00,,2.0,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4
1142,7779,2023-03-19T17:05:51+00:00,,2.0,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - INCORRECT STARTING LOCATION
1142,7779,2023-03-19T17:06:05+00:00,,2.0,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 14 (ALO) - INCORRECT STARTING LOCATION
1142,7779,2023-03-19T17:07:20+00:00,,3.0,Drs,,,,DRS ENABLED
1142,7779,2023-03-19T17:08:25+00:00,,3.0,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1142,7779,2023-03-19T17:08:27+00:00,,3.0,Flag,CLEAR,Sector,4.0,CLEAR IN TRACK SECTOR 4
1142,7779,2023-03-19T17:11:14+00:00,,5.0,Other,,,,CAR 20 (MAG) TIME 1:37.098 DELETED - TRACK LIMITS AT TURN 23 LAP 4 20:10:01
1142,7779,2023-03-19T17:12:23+00:00,,6.0,Other,,,,CAR 2 (SAR) TIME 1:36.881 DELETED - TRACK LIMITS AT TURN 23 LAP 5 20:11:41
1142,7779,2023-03-19T17:12:28+00:00,,6.0,Other,,,,CAR 1 (VER) TIME 1:35.359 DELETED - TRACK LIMITS AT TURN 23 LAP 5 20:11:37
1142,7779,2023-03-19T17:13:25+00:00,,7.0,Other,,,,CAR 23 (ALB) TIME 1:37.108 DELETED - TRACK LIMITS AT TURN 23 LAP 5 20:11:41
1142,7779,2023-03-19T17:15:21+00:00,,8.0,Other,,,,START STRAIGHT INCIDENT INVOLVING CAR 44 (HAM) NOTED - WEAVING ON STRAIGHT
1142,7779,2023-03-19T17:15:38+00:00,,8.0,Other,,,,FIA STEWARDS: START STRAIGHT INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - WEAVING ON STRAIGHT
1142,7779,2023-03-19T17:16:35+00:00,44.0,9.0,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 44 (HAM) - WEAVING ON STRAIGHT
1142,7779,2023-03-19T17:19:01+00:00,,10.0,Other,,,,CAR 27 (HUL) TIME 1:36.613 DELETED - TRACK LIMITS AT TURN 23 LAP 9 20:18:04
1142,7779,2023-03-19T17:23:45+00:00,18.0,13.0,CarEvent,,,,CAR 18 (STR) MISSED THE APEX OF TURN 5
1142,7779,2023-03-19T17:23:47+00:00,,13.0,Other,,,,CAR 18 (STR) TIME 1:36.522 DELETED - TRACK LIMITS AT TURN 5 LAP 12 20:21:45
1142,7779,2023-03-19T17:30:11+00:00,,17.0,Other,,,,CAR 55 (SAI) TIME 1:53.399 DELETED - TRACK LIMITS AT TURN 23 LAP 16 20:29:19
1142,7779,2023-03-19T17:30:31+00:00,,17.0,Flag,YELLOW,Sector,9.0,YELLOW IN TRACK SECTOR 9
1142,7779,2023-03-19T17:30:33+00:00,,17.0,Flag,DOUBLE YELLOW,Sector,9.0,DOUBLE YELLOW IN TRACK SECTOR 9
1142,7779,2023-03-19T17:30:49+00:00,,18.0,Flag,YELLOW,Sector,9.0,YELLOW IN TRACK SECTOR 9
1142,7779,2023-03-19T17:30:59+00:00,,18.0,Flag,DOUBLE YELLOW,Sector,9.0,DOUBLE YELLOW IN TRACK SECTOR 9
1142,7779,2023-03-19T17:31:01+00:00,,18.0,Flag,YELLOW,Sector,8.0,YELLOW IN TRACK SECTOR 8
1142,7779,2023-03-19T17:31:10+00:00,,18.0,SafetyCar,,,,SAFETY CAR DEPLOYED
1142,7779,2023-03-19T17:34:23+00:00,,19.0,Flag,CLEAR,Sector,9.0,CLEAR IN TRACK SECTOR 9
1142,7779,2023-03-19T17:34:26+00:00,,19.0,Flag,CLEAR,Sector,8.0,CLEAR IN TRACK SECTOR 8
1142,7779,2023-03-19T17:36:10+00:00,,20.0,SafetyCar,,,,SAFETY CAR IN THIS LAP
1142,7779,2023-03-19T17:38:27+00:00,,20.0,Flag,CLEAR,Track,,TRACK CLEAR
1142,7779,2023-03-19T17:42:04+00:00,,23.0,Drs,,,,DRS ENABLED
1142,7779,2023-03-19T17:43:56+00:00,55.0,24.0,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - WEAVING ON STRAIGHT
1142,7779,2023-03-19T17:44:02+00:00,,24.0,Other,,,,CAR 77 (BOT) TIME 1:38.366 DELETED - TRACK LIMITS AT TURN 2 LAP 22 20:40:33
1142,7779,2023-03-19T17:44:22+00:00,,24.0,Other,,,,CAR 20 (MAG) TIME 1:35.702 DELETED - TRACK LIMITS AT TURN 23 LAP 23 20:43:09
1142,7779,2023-03-19T17:48:54+00:00,,27.0,Other,,,,CAR 23 (ALB) TIME 1:38.229 DELETED - TRACK LIMITS AT TURN 23 LAP 26 20:47:59
1142,7779,2023-03-19T17:50:05+00:00,,28.0,Other,,,,CAR 77 (BOT) TIME 1:38.366 WILL BE REINSTATED
1142,7779,2023-03-19T17:50:26+00:00,,28.0,Other,,,,CAR 24 (ZHO) TIME 1:37.391 DELETED - TRACK LIMITS AT TURN 2 LAP 22 20:40:33
1142,7779,2023-03-19T17:57:10+00:00,,32.0,Other,,,,CAR 16 (LEC) TIME 1:34.082 DELETED - TRACK LIMITS AT TURN 23 LAP 31 20:55:40
1142,7779,2023-03-19T17:58:08+00:00,,33.0,Other,,,,CAR 16 (LEC) TIME 1:34.701 DELETED - TRACK LIMITS AT TURN 2 LAP 32 20:56:15
1142,7779,2023-03-19T17:58:25+00:00,,33.0,Other,,,,CAR 4 (NOR) TIME 1:35.478 DELETED - TRACK LIMITS AT TURN 23 LAP 32 20:57:34
1142,7779,2023-03-19T18:05:43+00:00,,38.0,Other,,,,CAR 11 (PER) TIME 1:32.638 DELETED - TRACK LIMITS AT TURN 23 LAP 37 21:04:35
1142,7779,2023-03-19T18:06:09+00:00,,38.0,Other,,,,CAR 1 (VER) TIME 1:32.496 DELETED - TRACK LIMITS AT TURN 23 LAP 37 21:04:40
1142,7779,2023-03-19T18:09:23+00:00,77.0,40.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 21:09:23
1142,7779,2023-03-19T18:11:14+00:00,77.0,42.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 21:11:14
1142,7779,2023-03-19T18:15:39+00:00,,44.0,Other,,,,CAR 81 (PIA) TIME 1:35.257 DELETED - TRACK LIMITS AT TURN 23 LAP 43 21:15:03
1142,7779,2023-03-19T18:21:31+00:00,77.0,48.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 21:21:31
1142,7779,2023-03-19T18:23:23+00:00,77.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 21:23:22
1142,7779,2023-03-19T18:25:07+00:00,,50.0,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1142,7779,2023-03-19T18:38:13+00:00,,50.0,Other,,,,PIT LANE INCIDENT INVOLVING CAR 14 (ALO) NOTED - SERVING PENALTY INCORRECTLY 
1142,7779,2023-03-19T18:38:32+00:00,,50.0,Other,,,,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - SERVING PENALTY INCORRECTLY 
1142,7779,2023-03-19T18:45:07+00:00,,50.0,Other,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 14 (ALO) - SERVING PENALTY INCORRECTLY 
1143,7780,2023-03-31T01:15:09+00:00,,,Other,,,,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 10%
1143,7780,2023-03-31T01:17:45+00:00,,,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1143,7780,2023-03-31T01:30:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1143,7780,2023-03-31T01:35:41+00:00,,,Flag,DOUBLE YELLOW,Sector,5.0,DOUBLE YELLOW IN TRACK SECTOR 5
1143,7780,2023-03-31T01:35:42+00:00,,,Flag,CLEAR,Sector,5.0,CLEAR IN TRACK SECTOR 5
1143,7780,2023-03-31T01:40:15+00:00,,,Flag,YELLOW,Sector,5.0,YELLOW IN TRACK SECTOR 5
1143,7780,2023-03-31T01:40:16+00:00,,,Other,,,,DRS DISABLED IN ZONE 4
1143,7780,2023-03-31T01:40:22+00:00,,,Flag,CLEAR,Sector,5.0,CLEAR IN TRACK SECTOR 5
1143,7780,2023-03-31T01:40:22+00:00,,,Other,,,,DRS ENABLED IN ZONE 4
1143,7780,2023-03-31T01:41:02+00:00,20.0,,CarEvent,,,,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 3
1143,7780,2023-03-31T01:48:14+00:00,27.0,,CarEvent,,,,CAR 27 (HUL) MISSED THE APEX OF TURN 11
1143,7780,2023-03-31T02:02:35+00:00,,,Flag,YELLOW,Sector,2.0,YELLOW IN TRACK SECTOR 2
1143,7780,2023-03-31T02:02:36+00:00,,,Other,,,,DRS DISABLED IN ZONE 3
1143,7780,2023-03-31T02:02:52+00:00,,,Other,,,,DRS ENABLED IN ZONE 3
1143,7780,2023-03-31T02:02:52+00:00,,,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1143,7780,2023-03-31T02:03:27+00:00,22.0,,CarEvent,,,,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 1
1143,7780,2023-03-31T02:06:04+00:00,,,Flag,RED,Track,,RED FLAG
1143,7780,2023-03-31T02:14:53+00:00,,,Other,,,,SESSION WILL RESUME AT 13:16
1143,7780,2023-03-31T02:14:55+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1143,7780,2023-03-31T02:15:01+00:00,,,Drs,,,,DRS ENABLED
1143,7780,2023-03-31T02:16:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1143,7780,2023-03-31T02:22:00+00:00,21.0,,CarEvent,,,,CAR 21 (DEV) OFF TRACK AND CONTINUED AT TURN 13
1143,7780,2023-03-31T02:23:09+00:00,,,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6
1143,7780,2023-03-31T02:23:11+00:00,,,Flag,YELLOW,Sector,7.0,YELLOW IN TRACK SECTOR 7
1143,7780,2023-03-31T02:23:24+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,DOUBLE YELLOW IN TRACK SECTOR 6
1143,7780,2023-03-31T02:23:27+00:00,,,Flag,CLEAR,Sector,7.0,CLEAR IN TRACK SECTOR 7
1143,7780,2023-03-31T02:23:35+00:00,,,Flag,CLEAR,Sector,6.0,CLEAR IN TRACK SECTOR 6
1143,7780,2023-03-31T02:24:03+00:00,1.0,,CarEvent,,,,CAR 1 (VER) SPUN AND CONTINUED AT TURN 4
1143,7780,2023-03-31T02:24:52+00:00,,,Flag,YELLOW,Sector,17.0,YELLOW IN TRACK SECTOR 17
1143,7780,2023-03-31T02:24:53+00:00,,,Other,,,,DRS DISABLED IN ZONE 2
1143,7780,2023-03-31T02:25:43+00:00,,,Flag,RED,Track,,RED FLAG
1143,7780,2023-03-31T02:25:43+00:00,,,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1143,7780,2023-03-31T02:26:36+00:00,,,Other,,,,SESSION WILL NOT BE RESUMED
1143,7780,2023-03-31T02:30:58+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1143,7780,2023-03-31T02:31:02+00:00,,,Flag,YELLOW,Sector,15.0,YELLOW IN TRACK SECTOR 15
1143,7780,2023-03-31T02:31:05+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,DOUBLE YELLOW IN TRACK SECTOR 15
1143,7780,2023-03-31T02:31:14+00:00,,,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1143,7781,2023-03-31T04:00:20+00:00,,,Other,,,,AIR TEMPERATURE 1 HOUR BEFORE P2 = 17.8 DEGREES
1143,7781,2023-03-31T04:45:29+00:00,,,Other,,,,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 40%
1143,7781,2023-03-31T04:45:42+00:00,,,Other,,,,DRS DISABLED IN ZONE 3
1143,7781,2023-03-31T04:50:13+00:00,,,Other,,,,DRS ENABLED IN ZONE 3
1143,7781,2023-03-31T04:52:06+00:00,,,Other,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1143,7781,2023-03-31T05:00:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1143,7781,2023-03-31T05:13:23+00:00,,,Other,,,,WET TRACK
1143,7781,2023-03-31T05:19:13+00:00,4.0,,CarEvent,,,,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 1
1143,7781,2023-03-31T05:27:05+00:00,,,Drs,,,,DRS DISABLED
1143,7781,2023-03-31T05:29:58+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18
1143,7781,2023-03-31T05:30:15+00:00,,,Flag,CLEAR,Sector,18.0,CLEAR IN TRACK SECTOR 18
1143,7781,2023-03-31T05:32:37+00:00,,,Other,,,,LOW GRIP CONDITIONS
1143,7781,2023-03-31T05:35:25+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4
1143,7781,2023-03-31T05:35:34+00:00,,,Flag,CLEAR,Sector,4.0,CLEAR IN TRACK SECTOR 4
1143,7781,2023-03-31T05:35:42+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1143,7781,2023-03-31T05:35:57+00:00,,,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1143,7781,2023-03-31T05:36:08+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1143,7781,2023-03-31T05:36:14+00:00,,,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1143,7781,2023-03-31T05:36:49+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5
1143,7781,2023-03-31T05:37:08+00:00,,,Flag,CLEAR,Sector,5.0,CLEAR IN TRACK SECTOR 5
1143,7781,2023-03-31T05:37:14+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18
1143,7781,2023-03-31T05:37:25+00:00,,,Flag,CLEAR,Sector,18.0,CLEAR IN TRACK SECTOR 18
1143,7781,2023-03-31T05:37:39+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16
1143,7781,2023-03-31T05:37:46+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1143,7781,2023-03-31T05:37:48+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11
1143,7781,2023-03-31T05:37:58+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1143,7781,2023-03-31T05:38:01+00:00,,,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1143,7781,2023-03-31T05:38:02+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16
1143,7781,2023-03-31T05:38:20+00:00,,,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1143,7781,2023-03-31T05:38:31+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11
1143,7781,2023-03-31T05:38:38+00:00,,,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1143,7781,2023-03-31T05:41:22+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6
1143,7781,2023-03-31T05:41:51+00:00,,,Flag,CLEAR,Sector,6.0,CLEAR IN TRACK SECTOR 6
1143,7781,2023-03-31T05:42:02+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6
1143,7781,2023-03-31T05:42:12+00:00,,,Flag,CLEAR,Sector,6.0,CLEAR IN TRACK SECTOR 6
1143,7781,2023-03-31T05:45:34+00:00,18.0,,CarEvent,,,,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 3
1143,7781,2023-03-31T05:45:36+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 19
1143,7781,2023-03-31T05:45:43+00:00,,,Flag,CLEAR,Sector,19.0,CLEAR IN TRACK SECTOR 19
1143,7781,2023-03-31T05:52:31+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5
1143,7781,2023-03-31T05:52:33+00:00,,,Flag,CLEAR,Sector,5.0,CLEAR IN TRACK SECTOR 5
1143,7781,2023-03-31T05:53:21+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1143,7781,2023-03-31T05:53:28+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1
1143,7781,2023-03-31T05:53:29+00:00,,,Flag,CLEAR,Sector,1.0,CLEAR IN TRACK SECTOR 1
1143,7781,2023-03-31T05:53:29+00:00,,,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1143,7781,2023-03-31T05:53:30+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1143,7781,2023-03-31T05:53:34+00:00,,,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1143,7781,2023-03-31T05:53:56+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1143,7781,2023-03-31T05:53:59+00:00,,,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1143,7781,2023-03-31T06:00:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1143,7781,2023-03-31T06:00:29+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 63 (RUS)
1143,7781,2023-03-31T06:02:00+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,DOUBLE YELLOW IN TRACK SECTOR 15
1143,7781,2023-03-31T06:02:06+00:00,,,Flag,YELLOW,Sector,14.0,YELLOW IN TRACK SECTOR 14
1143,7781,2023-03-31T06:02:17+00:00,,,SafetyCar,,,,VIRTUAL SAFETY CAR DEPLOYED
1143,7781,2023-03-31T06:06:31+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1143,7781,2023-03-31T06:06:31+00:00,,,Flag,CLEAR,Sector,14.0,CLEAR IN TRACK SECTOR 14
1143,7781,2023-03-31T06:06:31+00:00,,,Flag,CLEAR,Sector,15.0,CLEAR IN TRACK SECTOR 15
1143,7781,2023-03-31T06:07:29+00:00,,,Flag,YELLOW,Sector,5.0,YELLOW IN TRACK SECTOR 5
1143,7781,2023-03-31T06:07:33+00:00,,,Flag,YELLOW,Sector,3.0,YELLOW IN TRACK SECTOR 3
1143,7781,2023-03-31T06:07:35+00:00,,,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1143,7781,2023-03-31T06:07:49+00:00,,,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6
1143,7781,2023-03-31T06:07:55+00:00,,,Other,,,,DRS DISABLED IN ZONE 4
1143,7781,2023-03-31T06:12:57+00:00,,,Other,,,,WET TRACK
1143,7781,2023-03-31T06:13:43+00:00,,,Drs,,,,DRS DISABLED
1143,7781,2023-03-31T06:14:44+00:00,,,Other,,,,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 100%
1143,7781,2023-03-31T06:20:54+00:00,,,Other,,,,WET TRACK
1143,7781,2023-03-31T06:20:56+00:00,,,Drs,,,,DRS DISABLED
1143,7782,2023-04-01T01:15:18+00:00,,,Other,,,,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 30%
1143,7782,2023-04-01T01:18:23+00:00,,,Other,,,,DRS DISABLED IN ZONE 3
1143,7782,2023-04-01T01:18:24+00:00,,,Other,,,,DRS ENABLED IN ZONE 3
1143,7782,2023-04-01T01:18:26+00:00,,,Other,,,,DRS DISABLED IN ZONE 3
1143,7782,2023-04-01T01:21:26+00:00,,,Other,,,,LIGHT BLUE HEAD PADDING MATERIAL MUST BE USED
1143,7782,2023-04-01T01:30:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1143,7782,2023-04-01T01:59:16+00:00,,,Flag,YELLOW,Sector,19.0,YELLOW IN TRACK SECTOR 19
1143,7782,2023-04-01T01:59:33+00:00,,,Flag,CLEAR,Sector,19.0,CLEAR IN TRACK SECTOR 19
1143,7782,2023-04-01T01:59:48+00:00,20.0,,CarEvent,,,,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 13
1143,7782,2023-04-01T02:02:43+00:00,,,Flag,RED,Track,,RED FLAG
1143,7782,2023-04-01T02:05:11+00:00,,,Other,,,,SESSION WILL RESUME AT 13:06
1143,7782,2023-04-01T02:05:13+00:00,,,Flag,CLEAR,Track,,TRACK CLEAR
1143,7782,2023-04-01T02:05:14+00:00,,,Drs,,,,DRS ENABLED
1143,7782,2023-04-01T02:06:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1143,7782,2023-04-01T02:08:11+00:00,11.0,,CarEvent,,,,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 3
1143,7782,2023-04-01T02:16:07+00:00,,,Flag,YELLOW,Sector,2.0,YELLOW IN TRACK SECTOR 2
1143,7782,2023-04-01T02:16:08+00:00,,,Other,,,,DRS DISABLED IN ZONE 3
1143,7782,2023-04-01T02:16:20+00:00,,,Other,,,,DRS ENABLED IN ZONE 3
1143,7782,2023-04-01T02:16:20+00:00,,,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1143,7782,2023-04-01T02:16:22+00:00,,,Flag,YELLOW,Sector,2.0,YELLOW IN TRACK SECTOR 2
1143,7782,2023-04-01T02:16:23+00:00,,,Other,,,,DRS DISABLED IN ZONE 3
1143,7782,2023-04-01T02:16:29+00:00,,,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1143,7782,2023-04-01T02:16:33+00:00,,,Flag,YELLOW,Sector,1.0,YELLOW IN TRACK SECTOR 1
